,FIPS,County,State,Date,Confirmed,Deaths,Recovered,Location
14687,26115,Monroe,Michigan,26-03-2020,21,0,0,"Monroe, Michigan, US"
11506,26115,Monroe,Michigan,27-03-2020,28,0,0,"Monroe, Michigan, US"
8328,26115,Monroe,Michigan,28-03-2020,34,0,0,"Monroe, Michigan, US"
1964,26115,Monroe,Michigan,29-03-2020,38,0,0,"Monroe, Michigan, US"
5146,26115,Monroe,Michigan,29-03-2020,38,0,0,"Monroe, Michigan, US"
25617,26117,Montcalm,Michigan,22-03-2020,1,0,0,"Montcalm, Michigan, US"
24227,26117,Montcalm,Michigan,23-03-2020,1,0,0,"Montcalm, Michigan, US"
21049,26117,Montcalm,Michigan,24-03-2020,1,0,0,"Montcalm, Michigan, US"
17872,26117,Montcalm,Michigan,25-03-2020,2,0,0,"Montcalm, Michigan, US"
14697,26117,Montcalm,Michigan,26-03-2020,3,0,0,"Montcalm, Michigan, US"
11516,26117,Montcalm,Michigan,27-03-2020,3,0,0,"Montcalm, Michigan, US"
8338,26117,Montcalm,Michigan,28-03-2020,3,0,0,"Montcalm, Michigan, US"
1974,26117,Montcalm,Michigan,29-03-2020,3,0,0,"Montcalm, Michigan, US"
5156,26117,Montcalm,Michigan,29-03-2020,3,0,0,"Montcalm, Michigan, US"
27398,26119,Montmorency,Michigan,22-03-2020,0,0,0,"Montmorency, Michigan, US"
24248,26119,Montmorency,Michigan,23-03-2020,0,0,0,"Montmorency, Michigan, US"
21070,26119,Montmorency,Michigan,24-03-2020,0,0,0,"Montmorency, Michigan, US"
17893,26119,Montmorency,Michigan,25-03-2020,0,0,0,"Montmorency, Michigan, US"
14718,26119,Montmorency,Michigan,26-03-2020,0,0,0,"Montmorency, Michigan, US"
11537,26119,Montmorency,Michigan,27-03-2020,0,0,0,"Montmorency, Michigan, US"
8359,26119,Montmorency,Michigan,28-03-2020,0,0,0,"Montmorency, Michigan, US"
1995,26119,Montmorency,Michigan,29-03-2020,0,0,0,"Montmorency, Michigan, US"
5177,26119,Montmorency,Michigan,29-03-2020,0,0,0,"Montmorency, Michigan, US"
27399,26121,Muskegon,Michigan,22-03-2020,0,0,0,"Muskegon, Michigan, US"
24288,26121,Muskegon,Michigan,23-03-2020,1,0,0,"Muskegon, Michigan, US"
21110,26121,Muskegon,Michigan,24-03-2020,3,0,0,"Muskegon, Michigan, US"
17933,26121,Muskegon,Michigan,25-03-2020,3,0,0,"Muskegon, Michigan, US"
14758,26121,Muskegon,Michigan,26-03-2020,3,0,0,"Muskegon, Michigan, US"
11577,26121,Muskegon,Michigan,27-03-2020,6,2,0,"Muskegon, Michigan, US"
8399,26121,Muskegon,Michigan,28-03-2020,7,2,0,"Muskegon, Michigan, US"
2035,26121,Muskegon,Michigan,29-03-2020,13,2,0,"Muskegon, Michigan, US"
5217,26121,Muskegon,Michigan,29-03-2020,13,2,0,"Muskegon, Michigan, US"
27400,26123,Newaygo,Michigan,22-03-2020,0,0,0,"Newaygo, Michigan, US"
24320,26123,Newaygo,Michigan,23-03-2020,1,0,0,"Newaygo, Michigan, US"
21142,26123,Newaygo,Michigan,24-03-2020,2,0,0,"Newaygo, Michigan, US"
17965,26123,Newaygo,Michigan,25-03-2020,2,0,0,"Newaygo, Michigan, US"
14790,26123,Newaygo,Michigan,26-03-2020,2,0,0,"Newaygo, Michigan, US"
11609,26123,Newaygo,Michigan,27-03-2020,1,0,0,"Newaygo, Michigan, US"
8431,26123,Newaygo,Michigan,28-03-2020,1,0,0,"Newaygo, Michigan, US"
2067,26123,Newaygo,Michigan,29-03-2020,1,0,0,"Newaygo, Michigan, US"
5249,26123,Newaygo,Michigan,29-03-2020,1,0,0,"Newaygo, Michigan, US"
25600,26125,Oakland,Michigan,22-03-2020,277,2,0,"Oakland, Michigan, US"
24362,26125,Oakland,Michigan,23-03-2020,329,4,0,"Oakland, Michigan, US"
21184,26125,Oakland,Michigan,24-03-2020,428,4,0,"Oakland, Michigan, US"
18007,26125,Oakland,Michigan,25-03-2020,543,10,0,"Oakland, Michigan, US"
14832,26125,Oakland,Michigan,26-03-2020,668,15,0,"Oakland, Michigan, US"
11651,26125,Oakland,Michigan,27-03-2020,824,26,0,"Oakland, Michigan, US"
8473,26125,Oakland,Michigan,28-03-2020,1018,31,0,"Oakland, Michigan, US"
2109,26125,Oakland,Michigan,29-03-2020,1170,34,0,"Oakland, Michigan, US"
5291,26125,Oakland,Michigan,29-03-2020,1170,34,0,"Oakland, Michigan, US"
27401,26127,Oceana,Michigan,22-03-2020,0,0,0,"Oceana, Michigan, US"
24365,26127,Oceana,Michigan,23-03-2020,0,0,0,"Oceana, Michigan, US"
21187,26127,Oceana,Michigan,24-03-2020,0,0,0,"Oceana, Michigan, US"
18010,26127,Oceana,Michigan,25-03-2020,0,0,0,"Oceana, Michigan, US"
14835,26127,Oceana,Michigan,26-03-2020,1,0,0,"Oceana, Michigan, US"
11654,26127,Oceana,Michigan,27-03-2020,1,0,0,"Oceana, Michigan, US"
8476,26127,Oceana,Michigan,28-03-2020,1,0,0,"Oceana, Michigan, US"
2112,26127,Oceana,Michigan,29-03-2020,2,0,0,"Oceana, Michigan, US"
5294,26127,Oceana,Michigan,29-03-2020,2,0,0,"Oceana, Michigan, US"
27402,26129,Ogemaw,Michigan,22-03-2020,0,0,0,"Ogemaw, Michigan, US"
24370,26129,Ogemaw,Michigan,23-03-2020,0,0,0,"Ogemaw, Michigan, US"
21192,26129,Ogemaw,Michigan,24-03-2020,0,0,0,"Ogemaw, Michigan, US"
18015,26129,Ogemaw,Michigan,25-03-2020,0,0,0,"Ogemaw, Michigan, US"
14840,26129,Ogemaw,Michigan,26-03-2020,1,0,0,"Ogemaw, Michigan, US"
11659,26129,Ogemaw,Michigan,27-03-2020,1,0,0,"Ogemaw, Michigan, US"
8481,26129,Ogemaw,Michigan,28-03-2020,1,0,0,"Ogemaw, Michigan, US"
2117,26129,Ogemaw,Michigan,29-03-2020,1,0,0,"Ogemaw, Michigan, US"
5299,26129,Ogemaw,Michigan,29-03-2020,1,0,0,"Ogemaw, Michigan, US"
27403,26131,Ontonagon,Michigan,22-03-2020,0,0,0,"Ontonagon, Michigan, US"
24394,26131,Ontonagon,Michigan,23-03-2020,0,0,0,"Ontonagon, Michigan, US"
21216,26131,Ontonagon,Michigan,24-03-2020,0,0,0,"Ontonagon, Michigan, US"
18039,26131,Ontonagon,Michigan,25-03-2020,0,0,0,"Ontonagon, Michigan, US"
14864,26131,Ontonagon,Michigan,26-03-2020,0,0,0,"Ontonagon, Michigan, US"
11683,26131,Ontonagon,Michigan,27-03-2020,0,0,0,"Ontonagon, Michigan, US"
8505,26131,Ontonagon,Michigan,28-03-2020,0,0,0,"Ontonagon, Michigan, US"
2141,26131,Ontonagon,Michigan,29-03-2020,0,0,0,"Ontonagon, Michigan, US"
5323,26131,Ontonagon,Michigan,29-03-2020,0,0,0,"Ontonagon, Michigan, US"
27404,26133,Osceola,Michigan,22-03-2020,0,0,0,"Osceola, Michigan, US"
24414,26133,Osceola,Michigan,23-03-2020,0,0,0,"Osceola, Michigan, US"
21236,26133,Osceola,Michigan,24-03-2020,0,0,0,"Osceola, Michigan, US"
18059,26133,Osceola,Michigan,25-03-2020,0,0,0,"Osceola, Michigan, US"
14884,26133,Osceola,Michigan,26-03-2020,0,0,0,"Osceola, Michigan, US"
11703,26133,Osceola,Michigan,27-03-2020,0,0,0,"Osceola, Michigan, US"
8525,26133,Osceola,Michigan,28-03-2020,1,0,0,"Osceola, Michigan, US"
2161,26133,Osceola,Michigan,29-03-2020,2,0,0,"Osceola, Michigan, US"
5343,26133,Osceola,Michigan,29-03-2020,2,0,0,"Osceola, Michigan, US"
27405,26135,Oscoda,Michigan,22-03-2020,0,0,0,"Oscoda, Michigan, US"
24415,26135,Oscoda,Michigan,23-03-2020,0,0,0,"Oscoda, Michigan, US"
21237,26135,Oscoda,Michigan,24-03-2020,0,0,0,"Oscoda, Michigan, US"
18060,26135,Oscoda,Michigan,25-03-2020,0,0,0,"Oscoda, Michigan, US"
14885,26135,Oscoda,Michigan,26-03-2020,0,0,0,"Oscoda, Michigan, US"
11704,26135,Oscoda,Michigan,27-03-2020,0,0,0,"Oscoda, Michigan, US"
8526,26135,Oscoda,Michigan,28-03-2020,0,0,0,"Oscoda, Michigan, US"
2162,26135,Oscoda,Michigan,29-03-2020,0,0,0,"Oscoda, Michigan, US"
5344,26135,Oscoda,Michigan,29-03-2020,0,0,0,"Oscoda, Michigan, US"
25620,26137,Otsego,Michigan,22-03-2020,1,0,0,"Otsego, Michigan, US"
24420,26137,Otsego,Michigan,23-03-2020,3,0,0,"Otsego, Michigan, US"
21242,26137,Otsego,Michigan,24-03-2020,5,0,0,"Otsego, Michigan, US"
18065,26137,Otsego,Michigan,25-03-2020,6,0,0,"Otsego, Michigan, US"
14890,26137,Otsego,Michigan,26-03-2020,7,0,0,"Otsego, Michigan, US"
11709,26137,Otsego,Michigan,27-03-2020,7,0,0,"Otsego, Michigan, US"
8531,26137,Otsego,Michigan,28-03-2020,14,0,0,"Otsego, Michigan, US"
2167,26137,Otsego,Michigan,29-03-2020,17,0,0,"Otsego, Michigan, US"
5349,26137,Otsego,Michigan,29-03-2020,17,0,0,"Otsego, Michigan, US"
25609,26139,Ottawa,Michigan,22-03-2020,6,0,0,"Ottawa, Michigan, US"
24423,26139,Ottawa,Michigan,23-03-2020,11,0,0,"Ottawa, Michigan, US"
21245,26139,Ottawa,Michigan,24-03-2020,15,0,0,"Ottawa, Michigan, US"
18068,26139,Ottawa,Michigan,25-03-2020,16,0,0,"Ottawa, Michigan, US"
14893,26139,Ottawa,Michigan,26-03-2020,18,0,0,"Ottawa, Michigan, US"
11712,26139,Ottawa,Michigan,27-03-2020,21,0,0,"Ottawa, Michigan, US"
8534,26139,Ottawa,Michigan,28-03-2020,23,0,0,"Ottawa, Michigan, US"
2170,26139,Ottawa,Michigan,29-03-2020,25,0,0,"Ottawa, Michigan, US"
5352,26139,Ottawa,Michigan,29-03-2020,25,0,0,"Ottawa, Michigan, US"
27406,26141,Presque Isle,Michigan,22-03-2020,0,0,0,"Presque Isle, Michigan, US"
24595,26141,Presque Isle,Michigan,23-03-2020,0,0,0,"Presque Isle, Michigan, US"
21417,26141,Presque Isle,Michigan,24-03-2020,0,0,0,"Presque Isle, Michigan, US"
18240,26141,Presque Isle,Michigan,25-03-2020,0,0,0,"Presque Isle, Michigan, US"
15065,26141,Presque Isle,Michigan,26-03-2020,0,0,0,"Presque Isle, Michigan, US"
11884,26141,Presque Isle,Michigan,27-03-2020,0,0,0,"Presque Isle, Michigan, US"
8706,26141,Presque Isle,Michigan,28-03-2020,0,0,0,"Presque Isle, Michigan, US"
2342,26141,Presque Isle,Michigan,29-03-2020,0,0,0,"Presque Isle, Michigan, US"
5524,26141,Presque Isle,Michigan,29-03-2020,0,0,0,"Presque Isle, Michigan, US"
25630,26143,Roscommon,Michigan,22-03-2020,1,0,0,"Roscommon, Michigan, US"
24721,26143,Roscommon,Michigan,23-03-2020,1,0,0,"Roscommon, Michigan, US"
21543,26143,Roscommon,Michigan,24-03-2020,1,0,0,"Roscommon, Michigan, US"
18366,26143,Roscommon,Michigan,25-03-2020,1,0,0,"Roscommon, Michigan, US"
15191,26143,Roscommon,Michigan,26-03-2020,1,0,0,"Roscommon, Michigan, US"
12010,26143,Roscommon,Michigan,27-03-2020,1,0,0,"Roscommon, Michigan, US"
8832,26143,Roscommon,Michigan,28-03-2020,1,0,0,"Roscommon, Michigan, US"
2468,26143,Roscommon,Michigan,29-03-2020,1,0,0,"Roscommon, Michigan, US"
5650,26143,Roscommon,Michigan,29-03-2020,1,0,0,"Roscommon, Michigan, US"
25616,26145,Saginaw,Michigan,22-03-2020,2,0,0,"Saginaw, Michigan, US"
24745,26145,Saginaw,Michigan,23-03-2020,2,0,0,"Saginaw, Michigan, US"
21567,26145,Saginaw,Michigan,24-03-2020,8,0,0,"Saginaw, Michigan, US"
18390,26145,Saginaw,Michigan,25-03-2020,9,0,0,"Saginaw, Michigan, US"
15215,26145,Saginaw,Michigan,26-03-2020,10,0,0,"Saginaw, Michigan, US"
12034,26145,Saginaw,Michigan,27-03-2020,14,0,0,"Saginaw, Michigan, US"
8856,26145,Saginaw,Michigan,28-03-2020,19,0,0,"Saginaw, Michigan, US"
2492,26145,Saginaw,Michigan,29-03-2020,24,0,0,"Saginaw, Michigan, US"
5674,26145,Saginaw,Michigan,29-03-2020,24,0,0,"Saginaw, Michigan, US"
25607,26147,St. Clair,Michigan,22-03-2020,7,0,0,"St. Clair, Michigan, US"
24910,26147,St. Clair,Michigan,23-03-2020,7,0,0,"St. Clair, Michigan, US"
21732,26147,St. Clair,Michigan,24-03-2020,8,0,0,"St. Clair, Michigan, US"
18555,26147,St. Clair,Michigan,25-03-2020,10,0,0,"St. Clair, Michigan, US"
15380,26147,St. Clair,Michigan,26-03-2020,13,0,0,"St. Clair, Michigan, US"
12199,26147,St. Clair,Michigan,27-03-2020,15,0,0,"St. Clair, Michigan, US"
9021,26147,St. Clair,Michigan,28-03-2020,16,0,0,"St. Clair, Michigan, US"
2657,26147,St. Clair,Michigan,29-03-2020,20,0,0,"St. Clair, Michigan, US"
5839,26147,St. Clair,Michigan,29-03-2020,20,0,0,"St. Clair, Michigan, US"
27410,26149,St. Joseph,Michigan,22-03-2020,0,0,0,"St. Joseph, Michigan, US"
24920,26149,St. Joseph,Michigan,23-03-2020,0,0,0,"St. Joseph, Michigan, US"
21742,26149,St. Joseph,Michigan,24-03-2020,0,0,0,"St. Joseph, Michigan, US"
18565,26149,St. Joseph,Michigan,25-03-2020,0,0,0,"St. Joseph, Michigan, US"
15390,26149,St. Joseph,Michigan,26-03-2020,0,0,0,"St. Joseph, Michigan, US"
12209,26149,St. Joseph,Michigan,27-03-2020,0,0,0,"St. Joseph, Michigan, US"
9031,26149,St. Joseph,Michigan,28-03-2020,0,0,0,"St. Joseph, Michigan, US"
2667,26149,St. Joseph,Michigan,29-03-2020,0,0,0,"St. Joseph, Michigan, US"
5849,26149,St. Joseph,Michigan,29-03-2020,0,0,0,"St. Joseph, Michigan, US"
27407,26151,Sanilac,Michigan,22-03-2020,0,0,0,"Sanilac, Michigan, US"
24779,26151,Sanilac,Michigan,23-03-2020,0,0,0,"Sanilac, Michigan, US"
21601,26151,Sanilac,Michigan,24-03-2020,0,0,0,"Sanilac, Michigan, US"
18424,26151,Sanilac,Michigan,25-03-2020,2,0,0,"Sanilac, Michigan, US"
15249,26151,Sanilac,Michigan,26-03-2020,1,0,0,"Sanilac, Michigan, US"
12068,26151,Sanilac,Michigan,27-03-2020,2,0,0,"Sanilac, Michigan, US"
8890,26151,Sanilac,Michigan,28-03-2020,2,0,0,"Sanilac, Michigan, US"
2526,26151,Sanilac,Michigan,29-03-2020,2,0,0,"Sanilac, Michigan, US"
5708,26151,Sanilac,Michigan,29-03-2020,2,0,0,"Sanilac, Michigan, US"
27408,26153,Schoolcraft,Michigan,22-03-2020,0,0,0,"Schoolcraft, Michigan, US"
24798,26153,Schoolcraft,Michigan,23-03-2020,0,0,0,"Schoolcraft, Michigan, US"
21620,26153,Schoolcraft,Michigan,24-03-2020,0,0,0,"Schoolcraft, Michigan, US"
18443,26153,Schoolcraft,Michigan,25-03-2020,0,0,0,"Schoolcraft, Michigan, US"
15268,26153,Schoolcraft,Michigan,26-03-2020,0,0,0,"Schoolcraft, Michigan, US"
12087,26153,Schoolcraft,Michigan,27-03-2020,0,0,0,"Schoolcraft, Michigan, US"
8909,26153,Schoolcraft,Michigan,28-03-2020,0,0,0,"Schoolcraft, Michigan, US"
2545,26153,Schoolcraft,Michigan,29-03-2020,0,0,0,"Schoolcraft, Michigan, US"
5727,26153,Schoolcraft,Michigan,29-03-2020,0,0,0,"Schoolcraft, Michigan, US"
27409,26155,Shiawassee,Michigan,22-03-2020,0,0,0,"Shiawassee, Michigan, US"
24864,26155,Shiawassee,Michigan,23-03-2020,0,0,0,"Shiawassee, Michigan, US"
21686,26155,Shiawassee,Michigan,24-03-2020,0,0,0,"Shiawassee, Michigan, US"
18509,26155,Shiawassee,Michigan,25-03-2020,0,0,0,"Shiawassee, Michigan, US"
15334,26155,Shiawassee,Michigan,26-03-2020,1,0,0,"Shiawassee, Michigan, US"
12153,26155,Shiawassee,Michigan,27-03-2020,2,0,0,"Shiawassee, Michigan, US"
8975,26155,Shiawassee,Michigan,28-03-2020,2,0,0,"Shiawassee, Michigan, US"
2611,26155,Shiawassee,Michigan,29-03-2020,5,0,0,"Shiawassee, Michigan, US"
5793,26155,Shiawassee,Michigan,29-03-2020,5,0,0,"Shiawassee, Michigan, US"
25626,26157,Tuscola,Michigan,22-03-2020,1,0,0,"Tuscola, Michigan, US"
25098,26157,Tuscola,Michigan,23-03-2020,1,0,0,"Tuscola, Michigan, US"
21920,26157,Tuscola,Michigan,24-03-2020,1,0,0,"Tuscola, Michigan, US"
18743,26157,Tuscola,Michigan,25-03-2020,2,0,0,"Tuscola, Michigan, US"
15568,26157,Tuscola,Michigan,26-03-2020,2,1,0,"Tuscola, Michigan, US"
12387,26157,Tuscola,Michigan,27-03-2020,2,1,0,"Tuscola, Michigan, US"
9209,26157,Tuscola,Michigan,28-03-2020,4,1,0,"Tuscola, Michigan, US"
2845,26157,Tuscola,Michigan,29-03-2020,4,1,0,"Tuscola, Michigan, US"
6027,26157,Tuscola,Michigan,29-03-2020,4,1,0,"Tuscola, Michigan, US"
27411,26159,Van Buren,Michigan,22-03-2020,0,0,0,"Van Buren, Michigan, US"
25163,26159,Van Buren,Michigan,23-03-2020,0,0,0,"Van Buren, Michigan, US"
21984,26159,Van Buren,Michigan,24-03-2020,0,0,0,"Van Buren, Michigan, US"
18806,26159,Van Buren,Michigan,25-03-2020,2,0,0,"Van Buren, Michigan, US"
15629,26159,Van Buren,Michigan,26-03-2020,2,0,0,"Van Buren, Michigan, US"
12455,26159,Van Buren,Michigan,27-03-2020,3,0,0,"Van Buren, Michigan, US"
9274,26159,Van Buren,Michigan,28-03-2020,4,0,0,"Van Buren, Michigan, US"
2914,26159,Van Buren,Michigan,29-03-2020,4,0,0,"Van Buren, Michigan, US"
6096,26159,Van Buren,Michigan,29-03-2020,4,0,0,"Van Buren, Michigan, US"
25602,26161,Washtenaw,Michigan,22-03-2020,35,0,0,"Washtenaw, Michigan, US"
25264,26161,Washtenaw,Michigan,23-03-2020,42,0,0,"Washtenaw, Michigan, US"
22084,26161,Washtenaw,Michigan,24-03-2020,50,3,0,"Washtenaw, Michigan, US"
18906,26161,Washtenaw,Michigan,25-03-2020,72,3,0,"Washtenaw, Michigan, US"
15729,26161,Washtenaw,Michigan,26-03-2020,92,3,0,"Washtenaw, Michigan, US"
12555,26161,Washtenaw,Michigan,27-03-2020,150,3,0,"Washtenaw, Michigan, US"
9374,26161,Washtenaw,Michigan,28-03-2020,185,3,0,"Washtenaw, Michigan, US"
3014,26161,Washtenaw,Michigan,29-03-2020,233,5,0,"Washtenaw, Michigan, US"
6196,26161,Washtenaw,Michigan,29-03-2020,233,5,0,"Washtenaw, Michigan, US"
25599,26163,Wayne,Michigan,22-03-2020,477,5,0,"Wayne, Michigan, US"
25275,26163,Wayne,Michigan,23-03-2020,638,8,0,"Wayne, Michigan, US"
22095,26163,Wayne,Michigan,24-03-2020,876,13,0,"Wayne, Michigan, US"
18917,26163,Wayne,Michigan,25-03-2020,1122,21,0,"Wayne, Michigan, US"
15740,26163,Wayne,Michigan,26-03-2020,1389,26,0,"Wayne, Michigan, US"
12566,26163,Wayne,Michigan,27-03-2020,1810,37,0,"Wayne, Michigan, US"
9385,26163,Wayne,Michigan,28-03-2020,2316,46,0,"Wayne, Michigan, US"
3025,26163,Wayne,Michigan,29-03-2020,2704,56,0,"Wayne,Michigan,US"
6207,26163,Wayne,Michigan,29-03-2020,2704,56,0,"Wayne,Michigan,US"
25623,26165,Wexford,Michigan,22-03-2020,1,0,0,"Wexford, Michigan, US"
25309,26165,Wexford,Michigan,23-03-2020,1,0,0,"Wexford, Michigan, US"
22129,26165,Wexford,Michigan,24-03-2020,1,0,0,"Wexford, Michigan, US"
18951,26165,Wexford,Michigan,25-03-2020,1,0,0,"Wexford, Michigan, US"
15774,26165,Wexford,Michigan,26-03-2020,1,0,0,"Wexford, Michigan, US"
12600,26165,Wexford,Michigan,27-03-2020,1,0,0,"Wexford, Michigan, US"
9419,26165,Wexford,Michigan,28-03-2020,1,0,0,"Wexford, Michigan, US"
3059,26165,Wexford,Michigan,29-03-2020,1,0,0,"Wexford, Michigan, US"
6241,26165,Wexford,Michigan,29-03-2020,1,0,0,"Wexford, Michigan, US"
25437,36001,Albany,New York,22-03-2020,123,0,0,"Albany, New York, US"
22279,36001,Albany,New York,23-03-2020,127,0,0,"Albany, New York, US"
19101,36001,Albany,New York,24-03-2020,146,0,0,"Albany, New York, US"
15924,36001,Albany,New York,25-03-2020,152,0,0,"Albany, New York, US"
12750,36001,Albany,New York,26-03-2020,171,0,0,"Albany, New York, US"
9569,36001,Albany,New York,27-03-2020,187,0,0,"Albany, New York, US"
6391,36001,Albany,New York,28-03-2020,195,0,0,"Albany, New York, US"
27,36001,Albany,New York,29-03-2020,205,1,0,"Albany, New York, US"
3209,36001,Albany,New York,29-03-2020,205,1,0,"Albany, New York, US"
25461,36003,Allegany,New York,22-03-2020,2,0,0,"Allegany, New York, US"
22294,36003,Allegany,New York,23-03-2020,2,0,0,"Allegany, New York, US"
19116,36003,Allegany,New York,24-03-2020,2,0,0,"Allegany, New York, US"
15939,36003,Allegany,New York,25-03-2020,2,0,0,"Allegany, New York, US"
12765,36003,Allegany,New York,26-03-2020,2,0,0,"Allegany, New York, US"
9584,36003,Allegany,New York,27-03-2020,2,0,0,"Allegany, New York, US"
6406,36003,Allegany,New York,28-03-2020,2,0,0,"Allegany, New York, US"
42,36003,Allegany,New York,29-03-2020,6,0,0,"Allegany, New York, US"
3224,36003,Allegany,New York,29-03-2020,6,0,0,"Allegany, New York, US"
27771,36005,Bronx,New York,22-03-2020,0,0,0,"Bronx, New York, US"
22528,36005,Bronx,New York,23-03-2020,0,0,0,"Bronx, New York, US"
19350,36005,Bronx,New York,24-03-2020,0,0,0,"Bronx, New York, US"
16173,36005,Bronx,New York,25-03-2020,0,0,0,"Bronx, New York, US"
12999,36005,Bronx,New York,26-03-2020,0,0,0,"Bronx, New York, US"
9818,36005,Bronx,New York,27-03-2020,0,0,0,"Bronx, New York, US"
6640,36005,Bronx,New York,28-03-2020,0,0,0,"Bronx, New York, US"
276,36005,Bronx,New York,29-03-2020,0,0,0,"Bronx, New York, US"
3458,36005,Bronx,New York,29-03-2020,0,0,0,"Bronx, New York, US"
25456,36007,Broome,New York,22-03-2020,3,1,0,"Broome, New York, US"
22533,36007,Broome,New York,23-03-2020,3,1,0,"Broome, New York, US"
19355,36007,Broome,New York,24-03-2020,9,1,0,"Broome, New York, US"
16178,36007,Broome,New York,25-03-2020,11,2,0,"Broome, New York, US"
13004,36007,Broome,New York,26-03-2020,16,2,0,"Broome, New York, US"
9823,36007,Broome,New York,27-03-2020,18,2,0,"Broome, New York, US"
6645,36007,Broome,New York,28-03-2020,23,3,0,"Broome, New York, US"
281,36007,Broome,New York,29-03-2020,29,3,0,"Broome, New York, US"
3463,36007,Broome,New York,29-03-2020,29,3,0,"Broome, New York, US"
27772,36009,Cattaraugus,New York,22-03-2020,0,0,0,"Cattaraugus, New York, US"
22685,36009,Cattaraugus,New York,23-03-2020,0,0,0,"Cattaraugus, New York, US"
19507,36009,Cattaraugus,New York,24-03-2020,0,0,0,"Cattaraugus, New York, US"
16330,36009,Cattaraugus,New York,25-03-2020,0,0,0,"Cattaraugus, New York, US"
13156,36009,Cattaraugus,New York,26-03-2020,0,0,0,"Cattaraugus, New York, US"
9975,36009,Cattaraugus,New York,27-03-2020,0,0,0,"Cattaraugus, New York, US"
6797,36009,Cattaraugus,New York,28-03-2020,1,0,0,"Cattaraugus, New York, US"
433,36009,Cattaraugus,New York,29-03-2020,4,0,0,"Cattaraugus, New York, US"
3615,36009,Cattaraugus,New York,29-03-2020,4,0,0,"Cattaraugus, New York, US"
27773,36011,Cayuga,New York,22-03-2020,0,0,0,"Cayuga, New York, US"
22687,36011,Cayuga,New York,23-03-2020,0,0,0,"Cayuga, New York, US"
19509,36011,Cayuga,New York,24-03-2020,2,0,0,"Cayuga, New York, US"
16332,36011,Cayuga,New York,25-03-2020,2,0,0,"Cayuga, New York, US"
13158,36011,Cayuga,New York,26-03-2020,2,0,0,"Cayuga, New York, US"
9977,36011,Cayuga,New York,27-03-2020,2,0,0,"Cayuga, New York, US"
6799,36011,Cayuga,New York,28-03-2020,2,0,0,"Cayuga, New York, US"
435,36011,Cayuga,New York,29-03-2020,2,0,0,"Cayuga, New York, US"
3617,36011,Cayuga,New York,29-03-2020,2,0,0,"Cayuga, New York, US"
27774,36013,Chautauqua,New York,22-03-2020,0,0,0,"Chautauqua, New York, US"
22716,36013,Chautauqua,New York,23-03-2020,0,0,0,"Chautauqua, New York, US"
19538,36013,Chautauqua,New York,24-03-2020,2,0,0,"Chautauqua, New York, US"
16361,36013,Chautauqua,New York,25-03-2020,2,0,0,"Chautauqua, New York, US"
13187,36013,Chautauqua,New York,26-03-2020,2,0,0,"Chautauqua, New York, US"
10006,36013,Chautauqua,New York,27-03-2020,2,0,0,"Chautauqua, New York, US"
6828,36013,Chautauqua,New York,28-03-2020,5,0,0,"Chautauqua, New York, US"
464,36013,Chautauqua,New York,29-03-2020,7,0,0,"Chautauqua, New York, US"
3646,36013,Chautauqua,New York,29-03-2020,7,0,0,"Chautauqua, New York, US"
27775,36015,Chemung,New York,22-03-2020,0,0,0,"Chemung, New York, US"
22721,36015,Chemung,New York,23-03-2020,2,0,0,"Chemung, New York, US"
19543,36015,Chemung,New York,24-03-2020,3,0,0,"Chemung, New York, US"
16366,36015,Chemung,New York,25-03-2020,3,0,0,"Chemung, New York, US"
13192,36015,Chemung,New York,26-03-2020,7,0,0,"Chemung, New York, US"
10011,36015,Chemung,New York,27-03-2020,11,0,0,"Chemung, New York, US"
6833,36015,Chemung,New York,28-03-2020,12,0,0,"Chemung, New York, US"
469,36015,Chemung,New York,29-03-2020,15,0,0,"Chemung, New York, US"
3651,36015,Chemung,New York,29-03-2020,15,0,0,"Chemung, New York, US"
25464,36017,Chenango,New York,22-03-2020,2,0,0,"Chenango, New York, US"
22722,36017,Chenango,New York,23-03-2020,2,0,0,"Chenango, New York, US"
19544,36017,Chenango,New York,24-03-2020,3,0,0,"Chenango, New York, US"
16367,36017,Chenango,New York,25-03-2020,3,0,0,"Chenango, New York, US"
13193,36017,Chenango,New York,26-03-2020,3,0,0,"Chenango, New York, US"
10012,36017,Chenango,New York,27-03-2020,4,0,0,"Chenango, New York, US"
6834,36017,Chenango,New York,28-03-2020,8,0,0,"Chenango, New York, US"
470,36017,Chenango,New York,29-03-2020,15,0,0,"Chenango, New York, US"
3652,36017,Chenango,New York,29-03-2020,15,0,0,"Chenango, New York, US"
25454,36019,Clinton,New York,22-03-2020,4,0,0,"Clinton, New York, US"
22827,36019,Clinton,New York,23-03-2020,4,0,0,"Clinton, New York, US"
19649,36019,Clinton,New York,24-03-2020,6,0,0,"Clinton, New York, US"
16472,36019,Clinton,New York,25-03-2020,10,0,0,"Clinton, New York, US"
13298,36019,Clinton,New York,26-03-2020,11,0,0,"Clinton, New York, US"
10117,36019,Clinton,New York,27-03-2020,11,0,0,"Clinton, New York, US"
6939,36019,Clinton,New York,28-03-2020,12,0,0,"Clinton, New York, US"
575,36019,Clinton,New York,29-03-2020,13,0,0,"Clinton, New York, US"
3757,36019,Clinton,New York,29-03-2020,13,0,0,"Clinton, New York, US"
